Anno,Position,id,TEAM,GP,W,L,WIN%,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,+/-
2023-24,,18,Cleveland Cavaliers,5,2,3,.400,48.0,103.6,38.6,90.4,42.7,12.6,37.8,33.3,13.8,17.8,77.5,11.2,34.8,46.0,23.0,12.8,7.0,6.2,4.8,20.2,17.2,-5.2
2023-24,,18,New York Knicks,5,2,3,.400,48.0,103.0,36.4,91.0,40.0,12.6,37.2,33.9,17.6,25.4,69.3,14.6,35.2,49.8,21.8,14.8,8.8,2.6,6.6,18.6,22.0,1.0
2023-24,,18,Phoenix Suns,5,2,3,.400,48.0,112.8,41.2,84.8,48.6,12.8,34.4,37.2,17.6,21.8,80.7,9.0,36.0,45.0,25.0,17.4,7.0,5.6,6.4,19.0,20.8,1.8
2023-24,,18,Portland Trail Blazers,5,2,3,.400,48.0,103.0,38.2,88.2,43.3,8.8,30.0,29.3,17.8,21.6,82.4,12.8,32.0,44.8,19.4,16.6,8.4,5.6,7.4,20.8,20.8,-5.6
2023-24,,23,Detroit Pistons,6,2,4,.333,48.0,110.0,41.0,90.2,45.5,12.0,30.8,38.9,16.0,20.2,79.3,13.7,34.5,48.2,28.3,18.2,6.0,6.2,6.5,26.2,18.8,-0.5
2023-24,,23,Toronto Raptors,6,2,4,.333,48.8,104.5,40.0,87.5,45.7,11.5,33.0,34.8,13.0,18.0,72.2,11.2,35.3,46.5,27.3,16.5,6.7,5.2,5.5,21.3,18.2,-1.5
2023-24,,23,Utah Jazz,6,2,4,.333,48.0,114.3,42.2,92.0,45.8,13.7,36.5,37.4,16.3,22.0,74.2,14.7,34.2,48.8,27.8,16.8,6.8,3.8,7.5,22.3,21.2,-3.7
2023-24,,26,Charlotte Hornets,4,1,3,.250,48.0,113.8,42.0,90.0,46.7,9.3,30.8,30.1,20.5,26.3,78.1,11.5,32.3,43.8,27.0,15.8,8.8,5.8,4.3,21.5,22.3,-6.8
2023-24,,26,Houston Rockets,4,1,3,.250,49.3,107.8,40.5,88.3,45.9,12.5,34.0,36.8,14.3,19.5,73.1,8.8,29.8,38.5,26.5,15.3,7.5,2.8,6.0,23.0,18.5,-9.0
2023-24,,26,Washington Wizards,4,1,3,.250,48.0,115.3,43.5,94.3,46.2,11.5,36.5,31.5,16.8,22.8,73.6,9.8,31.5,41.3,27.8,13.0,10.3,5.3,6.3,16.0,20.3,-11.0
2023-24,,29,Miami Heat,5,1,4,.200,48.0,104.6,38.0,89.0,42.7,12.4,33.0,37.6,16.2,20.2,80.2,10.8,33.4,44.2,23.8,13.4,8.4,3.4,6.2,17.2,20.0,-7.0
2023-24,,30,Memphis Grizzlies,5,0,5,.000,48.0,106.6,38.2,90.8,42.1,13.8,42.8,32.2,16.4,21.0,78.1,10.2,33.0,43.2,23.8,16.0,9.8,6.6,5.8,21.4,18.6,-11.4
2023-24,F,1,Boston Celtics,4,4,0,1.000,32.1,92.8,34.0,68.3,49.8,11.8,29.5,39.8,13.0,15.8,82.5,9.3,29.5,38.8,11.5,10.0,5.5,3.3,3.3,14.8,11.8,12.7
2023-24,F,1,Dallas Mavericks,4,4,0,1.000,29.3,87.8,28.8,58.5,49.1,15.5,35.0,44.3,14.8,19.0,77.6,4.8,24.8,29.5,14.5,8.0,2.5,2.0,2.0,8.3,17.8,5.2
2023-24,F,3,Denver Nuggets,5,4,1,.800,14.5,29.2,12.4,24.8,50.0,2.6,9.0,28.9,1.8,3.4,52.9,4.0,11.2,15.2,5.8,4.1,2.2,2.4,1.2,6.8,5.6,1.5
2023-24,F,3,Golden State Warriors,5,4,1,.800,21.3,41.8,16.4,35.8,45.8,2.8,9.0,31.1,6.2,9.2,67.4,8.8,17.8,26.6,10.6,7.2,2.6,3.4,2.8,11.4,8.8,2.5
2023-24,F,3,New Orleans Pelicans,5,4,1,.800,23.1,50.6,19.2,40.8,47.1,4.4,12.8,34.4,7.8,11.6,67.2,6.2,15.8,22.0,9.4,7.0,3.2,2.4,3.2,11.2,12.2,-1.1
2023-24,F,6,Philadelphia 76ers,4,3,1,.750,28.6,80.5,29.0,54.3,53.5,7.0,17.0,41.2,15.5,20.0,77.5,6.8,23.3,30.0,11.0,8.2,6.0,5.3,2.8,12.8,16.0,7.3
2023-24,F,7,Atlanta Hawks,5,3,2,.600,24.1,56.8,21.2,37.2,57.0,5.6,14.6,38.4,8.8,10.4,84.6,5.8,19.6,25.4,7.0,7.6,4.6,1.8,1.0,11.0,8.0,3.3
2023-24,F,7,LA Clippers,5,3,2,.600,26.7,66.0,23.4,47.4,49.4,9.0,20.6,43.7,10.2,13.8,73.9,6.0,18.0,24.0,13.8,8.6,7.6,2.0,2.2,10.4,13.0,6.9
2023-24,F,7,Los Angeles Lakers,5,3,2,.600,31.0,77.8,28.4,55.4,51.3,6.6,18.8,35.1,14.4,19.6,73.5,6.4,30.8,37.2,13.2,8.6,4.4,6.2,2.6,12.6,16.0,0.6
2023-24,F,7,Oklahoma City Thunder,5,3,2,.600,16.9,38.4,13.4,27.8,48.2,4.4,12.4,35.5,7.2,8.4,85.7,1.8,13.6,15.4,7.6,4.9,1.6,3.2,1.4,7.4,7.6,-1.2
2023-24,F,7,Orlando Magic,5,3,2,.600,28.2,60.0,20.6,48.0,42.9,5.0,17.8,28.1,13.8,20.0,69.0,7.0,22.4,29.4,13.4,8.6,6.0,3.2,3.4,13.6,16.2,2.2
2023-24,F,7,San Antonio Spurs,5,3,2,.600,43.5,105.0,40.2,84.2,47.7,12.4,34.0,36.5,12.2,16.6,73.5,7.8,28.8,36.6,23.2,14.7,8.0,5.4,4.0,19.0,16.4,-7.6
2023-24,F,13,Brooklyn Nets,4,2,2,.500,31.6,67.8,24.8,49.5,50.0,9.3,22.8,40.7,9.0,12.0,75.0,6.3,26.8,33.0,20.3,10.8,4.5,3.5,1.5,12.3,11.5,-0.6
2023-24,F,13,Indiana Pacers,4,2,2,.500,35.3,84.8,33.3,70.0,47.5,8.3,28.0,29.5,10.0,13.0,76.9,7.5,26.8,34.3,13.5,8.6,4.5,4.8,3.8,18.3,13.0,-5.3
2023-24,F,13,Milwaukee Bucks,4,2,2,.500,21.0,55.8,20.5,39.3,52.2,3.3,10.0,32.5,11.5,17.8,64.8,5.8,15.3,21.0,9.8,6.8,4.0,2.5,1.8,10.3,12.8,-0.7
2023-24,F,13,Minnesota Timberwolves,4,2,2,.500,24.2,52.0,20.3,45.3,44.8,4.8,14.8,32.2,6.8,7.8,87.1,3.8,20.8,24.5,11.3,7.3,4.5,2.3,4.5,7.3,8.0,2.8
2023-24,F,13,Sacramento Kings,4,2,2,.500,31.6,71.3,26.5,58.5,45.3,8.3,25.8,32.0,10.0,14.5,69.0,8.8,26.8,35.5,13.5,7.9,4.8,3.5,2.3,10.3,12.3,2.7
2023-24,F,18,Chicago Bulls,5,2,3,.400,16.1,32.2,11.8,29.0,40.7,2.0,7.8,25.6,6.6,8.0,82.5,4.2,7.6,11.8,6.2,4.0,3.4,2.0,1.4,7.2,7.0,-3.4
2023-24,F,18,Cleveland Cavaliers,5,2,3,.400,25.3,39.0,14.0,37.2,37.6,6.4,21.4,29.9,4.6,5.8,79.3,5.6,18.4,24.0,9.4,6.8,2.2,2.4,1.4,12.2,7.0,-3.7
2023-24,F,18,New York Knicks,5,2,3,.400,21.6,44.2,15.4,38.2,40.3,3.8,11.6,32.8,9.6,14.6,65.8,11.0,18.6,29.6,9.2,6.6,4.0,2.2,4.4,8.4,11.6,0.7
2023-24,F,18,Phoenix Suns,5,2,3,.400,18.7,47.8,18.0,34.4,52.3,3.6,10.4,34.6,8.2,11.4,71.9,2.2,16.6,18.8,7.4,6.7,2.6,3.4,1.8,7.0,9.8,0.8
2023-24,F,18,Portland Trail Blazers,5,2,3,.400,21.6,40.2,13.6,33.4,40.7,3.2,11.8,27.1,9.8,12.0,81.7,4.8,13.0,17.8,4.2,7.6,3.6,3.6,3.8,10.0,9.4,-2.8
2023-24,F,23,Detroit Pistons,6,2,4,.333,19.2,38.3,14.3,32.0,44.8,2.8,9.7,29.3,6.8,8.7,78.8,8.2,16.8,25.0,7.5,7.2,1.2,3.0,2.8,10.2,7.8,-0.2
2023-24,F,23,Toronto Raptors,6,2,4,.333,31.6,71.0,27.2,60.2,45.2,7.5,23.5,31.9,9.2,12.7,72.4,7.0,24.8,31.8,14.5,10.7,4.0,4.0,3.5,14.0,12.5,0.2
2023-24,F,23,Utah Jazz,6,2,4,.333,18.4,51.5,18.8,37.2,50.7,7.3,16.8,43.6,6.5,8.5,76.5,8.7,17.0,25.7,7.3,6.6,3.3,1.2,2.7,9.2,9.3,0.2
2023-24,F,26,Charlotte Hornets,4,1,3,.250,22.8,54.5,21.3,42.5,50.0,5.8,14.5,39.7,6.3,8.3,75.8,5.0,15.8,20.8,10.0,7.5,3.5,2.0,2.3,10.8,7.5,-3.3
2023-24,F,26,Houston Rockets,4,1,3,.250,25.7,47.3,17.5,37.3,47.0,6.0,16.8,35.8,6.3,9.0,69.4,4.0,16.8,20.8,9.3,7.7,5.0,1.8,1.8,14.5,8.3,-6.2
2023-24,F,26,Washington Wizards,4,1,3,.250,25.2,69.3,26.8,52.3,51.2,6.0,18.3,32.9,9.8,13.3,73.6,7.0,21.3,28.3,9.8,6.6,2.8,2.3,2.5,9.0,11.5,-5.7
2023-24,F,29,Miami Heat,5,1,4,.200,25.1,60.4,21.2,48.8,43.4,5.2,14.8,35.1,12.8,16.2,79.0,8.8,20.4,29.2,9.6,6.6,3.8,2.0,2.8,8.2,14.0,-4.4
2023-24,F,30,Memphis Grizzlies,5,0,5,.000,25.7,52.0,18.8,45.2,41.6,5.8,18.6,31.2,8.6,11.8,72.9,6.4,22.0,28.4,8.6,8.6,3.0,4.2,3.6,13.6,11.0,-6.2
2023-24,C,1,Boston Celtics,4,4,0,1.000,11.0,24.5,8.3,16.8,49.3,3.0,7.3,41.4,5.0,5.5,90.9,4.8,10.0,14.8,3.5,3.3,1.5,2.3,0.8,5.0,4.5,3.2
2023-24,C,1,Dallas Mavericks,4,4,0,1.000,6.5,12.5,4.8,5.8,82.6,0.3,0.3,100,2.8,4.3,64.7,4.8,5.0,9.8,2.0,1.9,1.0,2.0,0.0,3.5,3.0,1.7
2023-24,C,3,Denver Nuggets,5,4,1,.800,9.5,31.4,13.0,22.0,59.1,1.6,4.8,33.3,3.8,5.4,70.4,3.0,11.0,14.0,7.8,3.0,0.8,1.6,2.0,3.4,8.2,1.3
2023-24,C,3,Golden State Warriors,5,4,1,.800,3.8,7.4,2.8,7.6,36.8,1.4,3.8,36.8,0.4,0.8,50.0,2.4,4.6,7.0,2.2,1.1,0.2,0.8,0.8,2.0,1.0,1.0
2023-24,C,3,New Orleans Pelicans,5,4,1,.800,9.1,18.6,7.0,14.4,48.6,1.6,3.6,44.4,3.0,4.2,71.4,3.8,11.4,15.2,3.2,2.5,1.0,1.6,1.4,4.4,5.0,0.2
2023-24,C,6,Philadelphia 76ers,4,3,1,.750,7.1,30.3,10.8,21.5,50.0,1.5,4.0,37.5,7.3,9.8,74.4,2.5,9.3,11.8,7.0,1.9,0.8,2.8,1.0,2.8,6.8,2.4
2023-24,C,7,Atlanta Hawks,5,3,2,.600,9.7,21.0,8.2,14.2,57.7,0.0,0.8,0.0,4.6,5.0,92.0,6.2,10.8,17.0,2.8,3.0,1.0,1.6,1.6,5.2,3.6,1.0
2023-24,C,7,LA Clippers,5,3,2,.600,8.4,17.2,7.0,11.4,61.4,0.0,0.0,0.0,3.2,6.2,51.6,3.8,10.4,14.2,1.2,2.8,0.6,1.8,1.6,4.2,4.6,1.5
2023-24,C,7,Los Angeles Lakers,5,3,2,.600,9.8,27.4,10.2,18.8,54.3,0.6,1.4,42.9,6.4,7.6,84.2,3.4,11.4,14.8,3.4,2.8,1.6,3.2,1.0,4.8,7.2,-0.4
2023-24,C,7,Oklahoma City Thunder,5,3,2,.600,7.5,17.0,5.8,9.6,60.4,2.2,4.2,52.4,3.2,4.2,76.2,1.8,9.0,10.8,2.4,2.2,1.0,3.6,0.2,4.6,4.0,0.6
2023-24,C,7,Orlando Magic,5,3,2,.600,9.6,20.4,7.4,14.8,50.0,1.4,4.6,30.4,4.2,6.4,65.6,3.6,9.0,12.6,2.8,3.0,1.2,1.4,1.4,5.4,6.0,0.7
2023-24,C,7,San Antonio Spurs,5,3,2,.600,14.6,36.2,14.2,27.6,51.4,2.6,9.2,28.3,5.2,7.0,74.3,4.6,13.2,17.8,7.2,5.0,3.4,3.6,1.0,7.6,8.0,-1.3
2023-24,C,13,Brooklyn Nets,4,2,2,.500,3.3,7.3,3.3,6.5,50.0,0.0,0.0,0.0,0.8,1.5,50.0,3.0,4.0,7.0,1.5,1.3,0.5,1.5,1.3,2.3,1.8,0.6
2023-24,C,13,Indiana Pacers,4,2,2,.500,7.7,23.3,9.0,17.0,52.9,2.0,6.3,32.0,3.3,4.5,72.2,2.3,10.8,13.0,2.8,1.9,0.8,2.3,1.0,5.3,5.0,0.3
2023-24,C,13,Milwaukee Bucks,4,2,2,.500,5.1,11.3,4.0,8.8,45.7,1.5,4.3,35.3,1.8,1.8,100,1.8,2.0,3.8,1.3,2.0,1.0,0.5,0.3,1.8,1.5,-1.7
2023-24,C,13,Minnesota Timberwolves,4,2,2,.500,17.8,45.3,17.0,38.0,44.7,3.3,10.0,32.5,8.0,9.5,84.2,6.5,20.8,27.3,4.8,5.2,3.0,3.0,4.0,5.5,9.0,2.1
2023-24,C,13,Sacramento Kings,4,2,2,.500,9.7,25.3,10.0,18.0,55.6,0.5,1.5,33.3,4.8,7.8,61.3,4.5,12.3,16.8,6.5,2.6,1.5,1.3,1.3,3.3,7.0,0.8
2023-24,C,18,Chicago Bulls,5,2,3,.400,9.7,21.6,9.4,19.0,49.5,0.6,2.6,23.1,2.2,3.0,73.3,5.0,11.0,16.0,3.0,2.6,2.6,0.8,0.2,3.8,3.8,-1.5
2023-24,C,18,Cleveland Cavaliers,5,2,3,.400,13.5,23.6,9.4,19.4,48.5,1.4,3.6,38.9,3.4,4.6,73.9,5.4,12.2,17.6,5.2,3.5,0.8,3.0,1.8,5.4,4.0,-1.9
2023-24,C,18,New York Knicks,5,2,3,.400,16.3,25.8,9.0,24.6,36.6,1.6,6.6,24.2,6.2,10.4,59.6,10.6,17.0,27.6,7.2,4.9,3.6,2.0,2.8,7.2,8.6,0.1
2023-24,C,18,Phoenix Suns,5,2,3,.400,9.6,17.0,6.2,12.6,49.2,0.8,2.8,28.6,3.8,4.8,79.2,3.2,12.8,16.0,6.0,3.6,1.6,2.6,1.6,6.2,4.6,0.0
2023-24,C,18,Portland Trail Blazers,5,2,3,.400,9.1,15.8,7.4,12.2,60.7,0.0,0.0,0.0,1.0,1.2,83.3,4.4,14.6,19.0,2.4,3.1,3.2,2.2,1.2,5.0,1.6,-1.2
2023-24,C,23,Detroit Pistons,6,2,4,.333,11.9,26.0,10.8,18.8,57.5,1.5,3.5,42.9,2.8,4.0,70.8,5.7,12.8,18.5,3.8,4.8,0.7,1.8,1.2,7.0,4.5,-0.6
2023-24,C,23,Toronto Raptors,6,2,4,.333,9.2,15.7,6.2,12.0,51.4,0.2,2.5,6.7,3.2,4.2,76.0,4.0,10.3,14.3,2.5,3.1,0.8,1.7,0.5,5.8,3.5,-0.5
2023-24,C,23,Utah Jazz,6,2,4,.333,22.2,57.0,21.5,40.5,53.1,6.8,15.7,43.6,7.2,9.7,74.1,11.2,21.8,33.0,7.7,8.0,3.2,2.7,2.7,12.0,10.3,-1.8
2023-24,C,23,Washington Wizards,3,1,2,.333,6.0,8.3,2.7,4.7,57.1,0.3,1.3,25.0,2.7,4.0,66.7,2.0,6.7,8.7,1.0,1.9,0.3,1.7,0.0,4.0,2.7,-3.1
2023-24,C,27,Charlotte Hornets,4,1,3,.250,8.2,15.8,5.8,8.0,71.9,0.0,0.0,0.0,4.3,5.8,73.9,4.0,7.8,11.8,1.5,3.0,1.8,3.3,0.0,5.0,4.5,-1.8
