Anno,Position,TEAM,WIN%,3PM,3PA,3P%,FGM,FGA,FG%,AST,BLKA,TOV
2021,All,Indiana Pacers,0.472,12.3,34.0,36.4,43.3,91.2,47.4,27.4,5.3,13.5
2021,All,Washington Wizards,0.472,10.2,29.0,35.1,43.2,90.9,47.5,25.5,4.8,14.4
2021,All,Charlotte Hornets,0.458,13.7,37.0,36.9,39.9,87.8,45.5,26.8,4.8,14.8
2021,All,San Antonio Spurs,0.458,9.9,28.4,35.0,41.9,90.5,46.2,24.4,5.1,11.4
2021,All,Chicago Bulls,0.431,12.6,34.0,37.0,42.2,88.6,47.6,26.8,5.1,15.1
2021,All,New Orleans Pelicans,0.431,10.6,30.4,34.8,42.5,89.1,47.7,26.0,5.9,14.6
2021,All,Sacramento Kings,0.431,12.1,33.3,36.4,42.6,88.6,48.1,25.5,4.7,13.4
2021,All,Toronto Raptors,0.375,14.5,39.3,36.8,39.7,88.7,44.8,24.1,5.6,13.2
2021,All,Minnesota Timberwolves,0.319,13.1,37.6,34.9,40.7,90.9,44.8,25.6,5.5,14.3
2021,All,Cleveland Cavaliers,0.306,10.0,29.7,33.6,38.6,85.8,45.0,23.8,5.9,15.5
2021,All,Oklahoma City Thunder,0.306,11.9,35.1,33.9,38.8,88.0,44.1,22.1,5.3,16.1
2021,All,Orlando Magic,0.292,10.9,31.8,34.3,38.3,89.2,42.9,21.8,5.3,12.8
2021,All,Detroit Pistons,0.278,11.6,32.9,35.1,38.7,85.6,45.2,24.2,5.8,14.9
2021,All,Houston Rockets,0.236,13.8,40.6,33.9,39.3,88.5,44.4,23.6,5.3,14.7
2021,F,Utah Jazz,0.722,9.1,22.3,40.9,17.9,38.5,46.4,11.0,1.7,7.9
2021,F,Phoenix Suns,0.708,7.4,19.4,38.0,16.8,36.0,46.7,7.8,1.7,5.8
2021,F,Philadelphia 76ers,0.681,5.8,16.5,35.4,30.3,61.7,49.2,17.2,3.7,10.1
2021,F,Brooklyn Nets,0.667,7.6,18.7,40.6,22.5,45.1,50.0,10.5,2.5,7.5
2021,F,Denver Nuggets,0.653,5.6,14.7,38.2,17.2,35.2,48.8,5.8,1.9,5.7
2021,F,LA Clippers,0.653,9.3,22.7,40.9,25.9,53.8,48.2,13.7,2.1,7.7
2021,F,Milwaukee Bucks,0.639,5.1,13.0,39.0,23.0,45.1,51.1,12.5,2.7,6.0
2021,F,Dallas Mavericks,0.583,10.4,28.1,36.9,27.4,58.7,46.7,15.1,2.4,7.8
2021,F,Los Angeles Lakers,0.583,4.9,14.3,34.0,23.0,46.0,50.0,10.4,1.9,6.9
2021,F,Portland Trail Blazers,0.583,6.9,18.7,37.2,15.7,37.1,42.2,6.2,1.3,5.6
2021,F,Atlanta Hawks,0.569,6.4,18.3,35.2,19.8,42.8,46.3,8.1,2.4,7.1
2021,F,New York Knicks,0.569,7.1,18.0,39.4,25.4,53.6,47.4,12.4,3.1,8.8
2021,F,Miami Heat,0.556,7.6,21.3,35.5,24.7,51.5,47.9,17.2,2.3,9.4
2021,F,Golden State Warriors,0.542,6.7,18.5,36.0,23.5,49.7,47.3,18.2,2.6,9.9
2021,F,Memphis Grizzlies,0.528,4.3,13.2,32.5,18.5,40.6,45.5,9.1,2.0,5.7
2021,F,Boston Celtics,0.5,8.3,21.9,37.9,29.6,60.9,48.7,12.9,3.2,9.6
2021,F,Indiana Pacers,0.472,7.5,20.5,36.4,23.9,49.3,48.5,11.1,2.6,7.9
2021,F,Washington Wizards,0.472,4.4,12.3,35.7,13.2,28.4,46.6,4.2,1.6,5.2
2021,F,Charlotte Hornets,0.458,5.6,15.4,36.1,20.0,42.4,47.1,10.9,2.7,7.7
2021,F,San Antonio Spurs,0.458,5.5,15.9,34.8,24.8,53.9,46.1,12.6,3.1,6.6
2021,F,Chicago Bulls,0.431,7.4,19.4,38.2,28.3,56.8,49.9,14.6,3.4,10.2
2021,F,New Orleans Pelicans,0.431,3.2,9.4,34.2,23.5,45.3,52.0,11.0,3.7,6.7
2021,F,Sacramento Kings,0.431,3.2,9.3,34.4,18.1,35.0,51.8,7.2,2.0,5.8
2021,F,Toronto Raptors,0.375,6.2,17.9,34.5,21.8,47.3,46.0,10.2,3.1,7.5
2021,F,Minnesota Timberwolves,0.319,4.8,13.8,35.0,18.7,38.3,48.8,7.7,2.6,6.6
2021,F,Cleveland Cavaliers,0.306,6.0,18.1,33.2,17.3,40.2,42.9,10.6,2.4,8.2
2021,F,Oklahoma City Thunder,0.306,7.5,21.5,34.8,25.2,54.6,46.2,14.3,3.4,9.8
2021,F,Orlando Magic,0.292,6.0,17.8,34.0,19.0,44.7,42.4,9.7,2.5,6.7
2021,F,Detroit Pistons,0.278,7.3,21.7,33.4,25.7,56.8,45.3,12.0,4.1,9.7
2021,F,Houston Rockets,0.236,7.3,21.1,34.5,23.8,50.3,47.3,12.0,3.1,9.6
2021,C,Utah Jazz,0.732,0.0,0.1,0.0,5.6,8.3,67.2,1.3,0.6,1.8
2021,C,Phoenix Suns,0.708,1.2,3.6,33.3,10.2,18.8,54.3,3.5,1.4,2.9
2021,C,Philadelphia 76ers,0.681,0.9,2.4,35.8,9.6,17.9,53.8,3.1,1.1,2.6
2021,C,Brooklyn Nets,0.657,0.1,0.5,28.1,5.5,8.5,64.9,2.4,0.5,2.1
2021,C,Milwaukee Bucks,0.657,1.4,4.0,33.8,4.6,9.1,50.3,0.7,0.3,1.5
2021,C,Denver Nuggets,0.653,2.8,7.3,39.1,14.6,27.4,53.3,9.6,1.5,3.6
2021,C,LA Clippers,0.653,0.2,0.6,30.4,4.7,8.0,59.2,1.7,1.0,1.8
2021,C,Dallas Mavericks,0.583,1.4,4.1,34.9,8.6,16.4,52.7,2.4,1.0,2.4
2021,C,Los Angeles Lakers,0.583,1.1,3.2,32.8,12.3,22.5,54.5,4.5,1.2,3.8
2021,C,Portland Trail Blazers,0.583,0.3,0.8,36.8,7.7,13.8,55.7,3.3,1.5,1.9
2021,C,Atlanta Hawks,0.569,1.2,3.4,36.2,13.8,24.4,56.5,2.3,1.9,3.8
2021,C,New York Knicks,0.569,2.2,5.4,40.8,11.9,24.0,49.7,6.8,1.3,4.0
2021,C,Miami Heat,0.549,1.2,3.7,31.6,9.4,17.6,53.4,6.4,0.7,2.8
2021,C,Memphis Grizzlies,0.535,1.0,2.9,35.9,8.1,14.8,55.0,2.3,1.0,2.1
2021,C,Boston Celtics,0.5,0.6,2.0,31.0,8.0,13.7,58.0,3.6,0.8,3.0
2021,C,Washington Wizards,0.472,0.4,1.4,31.7,9.0,14.5,62.2,2.2,0.9,2.8
2021,C,Golden State Warriors,0.462,0.3,1.0,31.6,4.9,9.4,51.9,0.7,0.5,1.5
2021,C,Charlotte Hornets,0.458,0.6,2.0,28.2,6.6,12.4,53.4,3.1,1.2,2.9
2021,C,San Antonio Spurs,0.458,0.5,1.4,36.4,7.3,13.0,56.0,3.2,0.8,2.2
2021,C,Indiana Pacers,0.457,2.0,6.4,31.5,11.1,22.0,50.6,7.2,1.2,3.5
2021,C,Sacramento Kings,0.443,0.2,0.7,33.3,4.3,7.8,55.5,1.2,0.6,1.3
2021,C,Chicago Bulls,0.431,2.9,7.7,37.7,10.8,21.8,49.7,4.0,1.3,3.6
2021,C,New Orleans Pelicans,0.431,0.1,0.4,25.0,7.2,11.9,60.1,2.7,0.9,2.9
2021,C,Toronto Raptors,0.375,1.8,5.3,34.1,7.3,14.7,49.8,2.1,0.9,2.4
2021,C,Minnesota Timberwolves,0.319,2.5,6.8,37.4,10.4,20.8,49.9,4.4,1.3,2.7
2021,C,Cleveland Cavaliers,0.306,2.8,7.9,34.7,13.9,28.0,49.6,6.7,1.9,5.6
2021,C,Oklahoma City Thunder,0.306,2.5,7.6,33.4,9.0,19.8,45.3,3.5,0.9,3.7
2021,C,Orlando Magic,0.292,2.5,6.9,36.5,11.6,24.3,47.7,4.3,1.2,3.2
2021,C,Detroit Pistons,0.278,0.3,1.1,29.1,7.3,12.4,58.6,3.8,1.1,2.8
2021,C,Houston Rockets,0.25,1.5,4.3,35.3,4.4,9.4,47.1,2.9,0.6,1.6
2021,G,Utah Jazz,0.722,10.6,27.5,38.4,22.3,50.7,43.9,16.2,1.9,6.5
2021,G,Phoenix Suns,0.708,5.6,14.9,37.8,20.4,42.6,48.0,17.7,1.3,5.1
2021,G,Philadelphia 76ers,0.681,8.5,22.3,37.8,23.5,51.9,45.3,16.8,2.4,9.2
2021,G,Brooklyn Nets,0.667,10.8,27.8,38.8,27.4,58.7,46.7,19.0,3.1,8.4
2021,G,Denver Nuggets,0.653,6.6,18.3,36.3,17.9,40.9,43.8,14.0,2.1,6.8
2021,G,LA Clippers,0.653,7.2,17.5,41.4,17.0,37.4,45.5,12.8,1.8,6.5
2021,G,Milwaukee Bucks,0.639,8.0,20.2,39.8,17.3,38.0,45.5,12.3,1.9,6.3
2021,G,Dallas Mavericks,0.583,9.0,25.0,36.1,26.1,56.4,46.2,16.9,2.0,6.5
2021,G,Los Angeles Lakers,0.583,5.5,15.2,36.1,14.8,34.4,42.9,12.3,2.3,6.8
2021,G,Portland Trail Blazers,0.583,11.1,28.7,38.8,24.0,54.8,43.8,14.0,2.4,5.7
2021,G,Atlanta Hawks,0.569,8.8,23.5,37.6,22.7,52.1,43.5,19.8,2.8,7.5
2021,G,New York Knicks,0.569,8.7,22.0,39.4,23.9,55.4,43.2,13.4,3.7,7.6
2021,G,Miami Heat,0.556,7.1,20.2,35.2,17.0,38.9,43.7,11.6,1.8,6.7
2021,G,Golden State Warriors,0.542,11.1,28.9,38.4,23.8,52.7,45.2,12.7,2.5,7.7
2021,G,Memphis Grizzlies,0.528,9.5,26.2,36.1,28.8,65.7,43.8,22.3,3.5,9.2
2021,G,Boston Celtics,0.5,11.5,30.3,38.0,30.4,68.0,44.7,18.3,3.5,9.2
2021,G,Indiana Pacers,0.472,8.5,22.6,37.4,25.5,56.4,45.2,18.9,3.2,8.3
2021,G,Washington Wizards,0.472,5.9,17.1,34.8,24.8,55.3,44.9,20.3,2.8,7.7
2021,G,Charlotte Hornets,0.458,8.1,21.6,37.6,17.9,41.9,42.8,14.8,1.7,5.9
2021,G,San Antonio Spurs,0.458,9.0,25.7,35.1,32.9,73.8,44.5,20.7,4.1,8.6
2021,G,Chicago Bulls,0.431,8.2,22.4,36.7,21.4,47.4,45.2,16.6,2.5,7.8
2021,G,New Orleans Pelicans,0.431,7.4,21.0,35.1,16.3,39.5,41.4,13.5,1.9,6.6
2021,G,Sacramento Kings,0.431,9.5,25.9,36.7,24.0,54.0,44.5,18.6,2.6,7.7
2021,G,Toronto Raptors,0.375,10.2,26.9,37.8,22.3,52.2,42.6,17.1,3.2,8.1
2021,G,Minnesota Timberwolves,0.319,8.5,24.6,34.5,23.0,55.0,41.8,18.3,3.1,8.0
2021,G,Cleveland Cavaliers,0.306,5.1,15.3,33.5,19.3,44.0,44.0,13.4,3.2,7.5
2021,G,Oklahoma City Thunder,0.306,8.1,23.0,35.3,24.0,55.1,43.5,15.1,3.4,9.5
2021,G,Orlando Magic,0.292,5.7,17.3,33.1,19.5,48.1,40.7,12.6,3.2,6.5
2021,G,Detroit Pistons,0.278,6.3,17.5,35.9,18.4,42.3,43.5,15.0,2.9,7.4
2021,G,Houston Rockets,0.236,8.9,26.2,34.1,21.5,51.7,41.7,15.5,3.0,7.8
2020,All,Milwaukee Bucks,0.767,13.8,38.9,35.5,43.3,90.9,47.6,25.9,4.5,15.1
2020,All,Toronto Raptors,0.736,13.8,37.0,37.4,40.2,87.9,45.8,25.2,5.5,14.8
2020,All,Los Angeles Lakers,0.732,11.0,31.6,34.9,42.3,88.3,48.0,25.4,3.7,15.2
2020,All,LA Clippers,0.681,12.4,33.5,37.1,41.6,89.2,46.6,23.7,4.7,14.6
2020,All,Boston Celtics,0.667,12.6,34.5,36.4,41.3,89.6,46.1,23.0,5.5,13.8
2020,All,Denver Nuggets,0.63,11.0,30.6,35.9,42.0,88.9,47.3,26.7,4.4,13.8
2020,All,Indiana Pacers,0.616,10.2,28.0,36.3,42.1,88.5,47.6,25.9,4.6,13.2
2020,All,Houston Rockets,0.611,15.6,45.3,34.5,40.8,90.4,45.1,21.6,4.9,14.7
2020,All,Oklahoma City Thunder,0.611,10.7,30.2,35.5,40.0,85.5,46.8,21.7,4.0,13.7
2020,All,Utah Jazz,0.611,13.4,35.2,38.0,40.1,85.1,47.1,22.4,4.6,15.1
2020,All,Miami Heat,0.603,13.4,35.4,37.9,39.5,84.4,46.8,25.9,4.1,14.9
2020,All,Philadelphia 76ers,0.589,11.6,31.6,36.8,41.1,87.9,46.8,25.8,4.0,14.2
2020,All,Dallas Mavericks,0.573,15.1,41.3,36.7,41.7,90.3,46.1,24.7,4.1,12.7
2020,All,Brooklyn Nets,0.486,13.1,38.1,34.3,40.4,90.3,44.8,24.5,5.3,15.3
2020,All,Portland Trail Blazers,0.473,12.9,34.1,37.7,42.2,91.2,46.3,20.6,4.9,12.8
2020,All,Memphis Grizzlies,0.466,10.9,31.5,34.7,42.5,90.9,46.8,26.9,5.3,15.2
2020,All,Phoenix Suns,0.466,11.4,31.8,35.8,41.2,88.1,46.8,27.2,5.5,14.8
2020,All,Orlando Magic,0.452,11.1,32.2,34.3,39.3,88.6,44.4,23.9,4.6,12.8
2020,All,San Antonio Spurs,0.451,10.7,28.5,37.6,42.2,89.4,47.2,24.7,4.3,12.6
2020,All,Sacramento Kings,0.431,12.7,34.9,36.4,40.9,88.4,46.2,23.8,4.2,14.5
2020,All,New Orleans Pelicans,0.417,13.6,36.9,37.0,42.6,91.6,46.5,26.8,4.8,16.4
2020,All,Charlotte Hornets,0.354,12.1,34.3,35.2,37.3,85.9,43.4,23.8,5.0,14.6
2020,All,Washington Wizards,0.347,12.0,32.6,36.8,41.5,90.9,45.7,25.0,5.0,14.2
2020,All,Chicago Bulls,0.338,12.2,35.1,34.8,39.6,88.6,44.7,23.2,5.9,15.5
2020,All,New York Knicks,0.318,9.6,28.4,33.7,40.0,89.3,44.7,22.1,5.0,14.3
2020,All,Detroit Pistons,0.303,12.0,32.7,36.7,39.3,85.7,45.9,24.1,5.6,15.3
2020,All,Atlanta Hawks,0.299,12.0,36.1,33.3,40.6,90.6,44.9,24.0,6.4,16.2
2020,All,Minnesota Timberwolves,0.297,13.3,39.7,33.6,40.4,91.6,44.1,23.8,5.5,15.3
2020,All,Cleveland Cavaliers,0.292,11.2,31.8,35.1,40.3,87.9,45.8,23.1,6.3,16.5
2020,All,Golden State Warriors,0.231,10.4,31.3,33.4,38.6,88.2,43.8,25.6,4.9,14.9
2020,F,Milwaukee Bucks,0.767,6.3,17.6,35.9,22.4,45.3,49.4,11.7,2.3,6.5
2020,F,Toronto Raptors,0.736,4.9,13.6,35.8,20.5,43.1,47.6,7.8,2.8,6.9
2020,F,Los Angeles Lakers,0.732,4.8,14.2,34.1,27.3,53.4,51.2,15.3,2.2,8.0
2020,F,LA Clippers,0.681,7.2,18.8,38.1,25.9,54.0,48.0,11.4,2.8,8.0
2020,F,Boston Celtics,0.667,7.3,19.6,37.0,26.5,55.2,48.0,11.4,3.3,8.6
2020,F,Denver Nuggets,0.63,4.1,11.0,37.5,15.8,32.4,48.9,7.1,2.0,5.8
2020,F,Indiana Pacers,0.616,7.2,19.3,37.4,29.3,59.4,49.4,11.1,2.9,9.0
2020,F,Houston Rockets,0.611,5.0,14.6,34.1,9.9,22.7,43.8,4.7,0.8,5.6
2020,F,Oklahoma City Thunder,0.611,6.0,16.6,36.3,19.5,42.4,46.0,7.7,2.2,6.7
2020,F,Utah Jazz,0.611,7.8,19.8,39.4,17.0,37.4,45.4,11.2,2.1,8.0
2020,F,Miami Heat,0.603,8.0,20.7,38.8,25.6,52.4,48.9,17.0,2.6,10.3
2020,F,Philadelphia 76ers,0.589,9.3,25.4,36.8,34.0,71.8,47.3,21.0,3.1,11.7
2020,F,Dallas Mavericks,0.573,11.0,31.2,35.4,28.7,63.4,45.3,14.8,3.0,8.7
2020,F,Brooklyn Nets,0.486,8.8,25.5,34.6,18.8,45.4,41.5,9.4,2.7,8.5
2020,F,Portland Trail Blazers,0.473,5.5,14.8,37.1,15.9,36.3,43.9,6.4,1.9,6.5
2020,F,Memphis Grizzlies,0.466,7.2,20.5,34.9,22.2,49.1,45.2,10.3,2.4,8.2
2020,F,Phoenix Suns,0.466,7.0,19.6,35.5,21.6,46.4,46.5,10.0,3.1,8.6
2020,F,Orlando Magic,0.452,7.4,21.1,35.2,20.7,47.9,43.3,9.4,2.1,6.9
2020,F,San Antonio Spurs,0.451,3.8,10.2,37.1,23.3,47.7,48.9,11.5,2.3,6.4
2020,F,Sacramento Kings,0.431,4.6,12.3,37.3,18.9,38.7,48.9,8.3,2.0,7.3
2020,F,New Orleans Pelicans,0.417,3.5,9.9,35.3,19.4,37.4,51.7,8.7,2.2,7.1
2020,F,Charlotte Hornets,0.354,5.2,15.6,33.2,19.9,44.8,44.6,10.1,2.9,8.5
2020,F,Washington Wizards,0.347,5.1,13.6,37.8,18.1,37.7,47.9,7.5,2.3,6.4
2020,F,Chicago Bulls,0.338,6.8,19.4,35.2,24.6,52.7,46.6,9.5,3.7,8.8
2020,F,New York Knicks,0.318,6.4,18.7,34.3,30.2,65.1,46.3,10.8,3.7,10.0
2020,F,Detroit Pistons,0.303,5.5,15.1,36.0,17.3,37.9,45.6,9.2,2.6,7.2
2020,F,Atlanta Hawks,0.299,8.0,23.9,33.4,25.6,57.8,44.4,11.8,4.0,11.2
2020,F,Minnesota Timberwolves,0.297,8.9,26.5,33.5,27.0,61.1,44.3,11.3,3.7,9.6
2020,F,Cleveland Cavaliers,0.292,6.3,17.7,35.5,22.2,47.1,47.2,11.4,3.1,9.6
2020,F,Golden State Warriors,0.231,5.2,15.5,33.4,22.7,49.8,45.6,14.3,3.1,9.2
2020,C,Milwaukee Bucks,0.767,1.9,5.9,31.9,6.0,13.3,45.3,2.0,0.4,2.4
2020,C,Toronto Raptors,0.736,1.3,3.7,35.8,3.7,8.2,44.8,2.4,0.4,1.7
2020,C,Los Angeles Lakers,0.732,1.1,3.2,34.1,13.4,23.6,56.5,4.0,1.0,4.1
2020,C,LA Clippers,0.681,1.4,3.9,36.3,12.2,22.1,55.1,3.4,1.7,3.8
2020,C,Boston Celtics,0.667,0.5,1.5,32.4,7.4,12.7,58.3,2.8,1.0,2.4
2020,C,Denver Nuggets,0.63,1.2,3.7,31.2,10.4,19.0,54.5,9.2,0.8,2.7
2020,C,Indiana Pacers,0.616,1.5,4.9,30.9,10.9,21.7,50.2,5.5,1.1,3.4
2020,C,Oklahoma City Thunder,0.611,0.8,2.1,37.3,7.6,13.1,57.9,3.4,0.7,2.7
2020,C,Utah Jazz,0.611,0.0,0.0,100.0,7.4,11.0,67.4,1.9,1.1,2.9
2020,C,Houston Rockets,0.608,0.0,0.1,0.0,5.9,9.3,63.8,1.4,0.8,2.3
2020,C,Miami Heat,0.603,2.1,5.2,39.9,10.2,19.5,52.2,7.4,1.2,4.0
2020,C,Philadelphia 76ers,0.589,2.2,6.6,33.8,10.2,21.8,46.6,6.5,0.9,3.2
2020,C,Dallas Mavericks,0.573,2.1,6.1,33.9,9.3,18.9,49.1,2.5,0.8,2.5
2020,C,Portland Trail Blazers,0.486,0.2,0.7,32.7,8.4,14.4,58.6,2.3,0.8,2.3
2020,C,Brooklyn Nets,0.471,0.0,0.2,5.9,7.4,11.5,64.6,3.3,1.0,3.0
2020,C,Memphis Grizzlies,0.466,2.5,6.7,37.7,11.3,21.6,52.4,3.1,1.5,3.3
2020,C,Phoenix Suns,0.466,1.4,4.2,33.8,9.9,19.2,51.7,3.2,1.1,2.9
2020,C,Orlando Magic,0.452,1.8,5.4,34.0,9.6,20.0,47.7,4.3,1.2,2.8
2020,C,San Antonio Spurs,0.451,0.9,2.3,38.8,8.8,16.5,53.3,3.8,0.8,2.4
2020,C,Sacramento Kings,0.429,0.3,1.2,21.1,3.9,7.7,50.6,1.3,0.4,1.4
2020,C,New Orleans Pelicans,0.412,0.0,0.1,28.6,4.0,6.2,65.3,1.4,0.4,1.5
2020,C,Charlotte Hornets,0.354,0.5,1.9,26.4,7.8,14.9,52.7,2.8,1.4,2.9
2020,C,Washington Wizards,0.352,0.9,2.8,33.5,7.8,14.2,54.8,2.9,0.9,2.7
2020,C,Chicago Bulls,0.338,2.2,7.0,32.0,9.9,20.1,49.2,3.0,1.4,4.2
2020,C,New York Knicks,0.318,1.0,3.5,27.7,10.8,20.4,53.2,3.5,1.3,3.2
2020,C,Detroit Pistons,0.303,0.4,1.4,27.8,7.4,14.0,52.8,2.9,1.5,2.6
2020,C,Atlanta Hawks,0.299,0.4,2.1,21.0,6.0,10.8,55.3,2.0,1.0,2.7
2020,C,Minnesota Timberwolves,0.297,3.0,7.7,38.9,8.4,17.8,47.3,3.8,1.1,2.4
2020,C,Cleveland Cavaliers,0.292,3.4,9.6,35.9,15.6,31.2,49.9,7.5,2.1,6.2
2020,C,Golden State Warriors,0.22,0.0,0.0,0.0,3.5,6.3,56.0,1.5,0.4,1.3
2020,G,Milwaukee Bucks,0.767,7.5,20.5,36.8,17.9,39.9,44.9,13.8,2.2,7.9
2020,G,Toronto Raptors,0.736,8.4,22.2,37.9,18.7,42.6,43.9,15.9,2.7,7.4
2020,G,Los Angeles Lakers,0.732,6.2,17.4,35.5,15.0,34.9,43.0,10.1,1.5,7.1
2020,G,LA Clippers,0.681,5.8,16.2,35.9,14.7,34.7,42.5,12.8,1.8,7.1
2020,G,Boston Celtics,0.667,9.9,26.9,36.9,26.7,61.5,43.4,15.8,3.6,8.3
2020,G,Denver Nuggets,0.63,6.0,16.8,35.7,19.3,44.0,44.0,13.5,2.1,6.5
2020,G,Indiana Pacers,0.616,5.5,15.5,35.7,18.7,42.4,44.0,17.4,2.3,6.6
2020,G,Houston Rockets,0.611,12.7,36.4,34.8,31.0,71.0,43.7,17.8,3.9,9.6
2020,G,Oklahoma City Thunder,0.611,6.7,19.9,33.8,25.6,57.0,44.9,16.0,2.8,8.9
2020,G,Utah Jazz,0.611,7.6,20.6,37.0,21.3,48.1,44.3,15.1,2.0,7.1
2020,G,Miami Heat,0.603,5.6,15.7,35.9,15.1,35.0,43.0,10.2,1.6,5.3
2020,G,Philadelphia 76ers,0.589,5.9,15.3,38.4,19.0,40.2,47.1,14.6,1.8,7.1
2020,G,Dallas Mavericks,0.573,9.3,24.6,37.8,24.1,52.9,45.6,18.7,2.5,6.6
2020,G,Brooklyn Nets,0.486,10.0,28.8,34.7,26.9,63.2,42.5,18.3,3.7,9.3
2020,G,Portland Trail Blazers,0.473,10.5,27.8,37.9,27.1,61.5,44.0,15.7,3.3,7.9
2020,G,Memphis Grizzlies,0.466,6.2,18.1,34.5,27.2,58.8,46.2,20.5,3.4,9.6
2020,G,Phoenix Suns,0.466,6.4,17.9,35.8,21.9,49.2,44.6,19.6,3.1,7.7
2020,G,Orlando Magic,0.452,6.7,18.8,35.6,19.8,45.4,43.7,14.2,2.4,6.1
2020,G,San Antonio Spurs,0.451,8.8,23.5,37.5,31.0,67.5,46.0,19.6,3.3,9.1
2020,G,Sacramento Kings,0.431,8.5,23.3,36.5,22.5,51.2,44.0,15.9,2.3,7.3
2020,G,New Orleans Pelicans,0.417,10.5,28.3,37.0,23.9,56.3,42.5,18.9,2.7,10.1
2020,G,Charlotte Hornets,0.354,7.4,20.5,36.1,16.8,41.9,40.1,14.8,2.0,6.2
2020,G,Washington Wizards,0.347,7.9,21.9,36.0,26.3,60.2,43.7,19.6,3.1,8.8
2020,G,Chicago Bulls,0.338,8.4,23.7,35.3,24.6,57.1,43.0,18.1,3.7,9.3
2020,G,New York Knicks,0.318,4.8,14.7,32.4,16.0,39.6,40.5,14.4,2.5,6.8
2020,G,Detroit Pistons,0.303,8.8,23.0,38.1,22.1,50.4,43.8,17.9,2.7,9.2
2020,G,Atlanta Hawks,0.299,10.2,29.9,34.1,26.4,64.6,40.8,20.2,4.1,11.3
2020,G,Minnesota Timberwolves,0.297,5.2,16.5,31.4,16.2,38.4,42.1,13.9,2.8,7.1
2020,G,Cleveland Cavaliers,0.292,5.6,16.4,34.5,19.4,44.5,43.5,13.0,3.5,7.6
2020,G,Golden State Warriors,0.231,6.8,20.2,33.8,17.7,44.4,39.8,13.0,2.0,6.6
2019,All,Milwaukee Bucks,0.732,13.5,38.2,35.3,43.4,91.1,47.6,26.0,4.8,13.9
2019,All,Toronto Raptors,0.707,12.4,33.8,36.6,42.2,89.1,47.4,25.4,4.5,14.0
2019,All,Golden State Warriors,0.695,13.3,34.4,38.5,44.0,89.8,49.1,29.4,3.6,14.3
2019,All,Denver Nuggets,0.659,11.0,31.4,35.1,41.9,90.0,46.6,27.4,5.0,13.4
2019,All,Houston Rockets,0.646,16.1,45.4,35.6,39.2,87.4,44.9,21.2,4.5,13.3
2019,All,Portland Trail Blazers,0.646,11.0,30.7,35.9,42.3,90.6,46.7,23.0,5.1,13.8
2019,All,Philadelphia 76ers,0.622,10.8,30.2,35.9,41.5,88.2,47.1,26.9,4.1,14.9
2019,All,Utah Jazz,0.61,12.1,34.0,35.6,40.4,86.4,46.8,26.0,4.6,15.1
2019,All,Boston Celtics,0.598,12.6,34.5,36.5,42.1,90.5,46.5,26.3,3.9,12.8
2019,All,Oklahoma City Thunder,0.598,11.4,32.6,34.8,42.6,94.0,45.4,23.4,5.1,14.0
2019,All,Indiana Pacers,0.585,9.5,25.4,37.4,41.3,87.0,47.5,26.0,5.2,13.7
2019,All,LA Clippers,0.585,10.0,25.8,38.8,41.3,87.5,47.1,24.0,6.1,14.5
2019,All,San Antonio Spurs,0.585,9.9,25.3,39.2,42.3,88.4,47.8,24.5,4.0,12.1
2019,All,Brooklyn Nets,0.512,12.8,36.2,35.3,40.3,89.7,44.9,23.8,5.3,15.1
2019,All,Orlando Magic,0.512,11.4,32.1,35.6,40.4,89.1,45.4,25.5,4.4,13.2
2019,All,Detroit Pistons,0.5,12.1,34.8,34.8,38.8,88.3,44.0,22.5,5.1,13.8
2019,All,Charlotte Hornets,0.476,11.9,33.9,35.1,40.2,89.8,44.8,23.2,6.0,12.2
2019,All,Miami Heat,0.476,11.3,32.4,34.9,39.6,88.0,45.0,24.3,4.7,14.7
2019,All,Sacramento Kings,0.476,11.3,29.9,37.8,43.2,93.1,46.4,25.4,5.1,13.4
2019,All,Los Angeles Lakers,0.451,10.3,31.0,33.3,42.6,90.5,47.0,25.6,5.1,15.7
2019,All,Minnesota Timberwolves,0.439,10.1,28.7,35.1,41.6,91.3,45.6,24.6,5.5,13.1
2019,All,Dallas Mavericks,0.402,12.5,36.6,34.0,38.8,86.9,44.7,23.4,4.5,14.2
2019,All,Memphis Grizzlies,0.402,9.9,28.9,34.2,38.0,84.4,45.0,23.9,4.9,14.0
2019,All,New Orleans Pelicans,0.402,10.3,29.9,34.4,43.7,92.2,47.3,27.0,5.4,14.8
2019,All,Washington Wizards,0.39,11.3,33.3,34.1,42.1,90.1,46.8,26.3,4.6,14.1
2019,All,Atlanta Hawks,0.354,13.0,37.0,35.2,41.4,91.8,45.1,25.8,5.5,17.0
2019,All,Chicago Bulls,0.268,9.1,25.9,35.1,39.8,87.9,45.3,21.9,5.8,14.1
2019,All,Cleveland Cavaliers,0.232,10.3,29.1,35.5,38.9,87.6,44.4,20.7,5.6,13.5
2019,All,Phoenix Suns,0.232,9.6,29.3,32.9,40.1,87.4,45.9,23.9,5.0,15.6
2019,All,New York Knicks,0.207,10.0,29.5,34.0,38.2,88.3,43.3,20.1,5.6,14.0
2019,F,Milwaukee Bucks,0.732,5.1,14.6,34.6,20.4,42.0,48.6,11.2,2.5,5.6
